customer_id,customer_name,customer_segment,region,signup_date
652,Customer_652,B2C,Central,2023-08-06
653,Customer_653,B2C,East,2023-08-06
654,Customer_654,SMB,Central,2023-08-06
655,Customer_655,B2C,West,2023-08-07
656,Customer_656,B2B,North,2023-08-07
657,Customer_657,B2C,West,2023-08-07
658,Customer_658,B2C,East,2023-08-08
659,Customer_659,B2C,East,2023-08-08
660,Customer_660,B2C,West,2023-08-08
661,Customer_661,B2C,Central,2023-08-09
662,Customer_662,Enterprise,Central,2023-08-09
663,Customer_663,B2C,East,2023-08-09
664,Customer_664,B2B,South,2023-08-10
665,Customer_665,B2B,Central,2023-08-10
666,Customer_666,B2B,West,2023-08-10
667,Customer_667,B2B,Central,2023-08-11
668,Customer_668,B2B,West,2023-08-11
669,Customer_669,B2B,East,2023-08-11
670,Customer_670,B2C,Central,2023-08-12
671,Customer_671,B2B,West,2023-08-12
672,Customer_672,SMB,East,2023-08-12
673,Customer_673,B2B,South,2023-08-13
674,Customer_674,B2C,West,2023-08-13
675,Customer_675,B2C,South,2023-08-13
676,Customer_676,Enterprise,South,2023-08-14
677,Customer_677,B2B,North,2023-08-14
678,Customer_678,B2C,Central,2023-08-14
679,Customer_679,Enterprise,West,2023-08-15
680,Customer_680,SMB,South,2023-08-15
681,Customer_681,SMB,North,2023-08-15
682,Customer_682,B2C,East,2023-08-16
683,Customer_683,B2B,West,2023-08-16
684,Customer_684,B2C,South,2023-08-16
685,Customer_685,Enterprise,Central,2023-08-17
686,Customer_686,B2C,North,2023-08-17
687,Customer_687,B2C,South,2023-08-17
688,Customer_688,B2C,Central,2023-08-18
689,Customer_689,SMB,South,2023-08-18
690,Customer_690,B2B,West,2023-08-18
691,Customer_691,B2C,West,2023-08-19
692,Customer_692,B2C,West,2023-08-19
693,Customer_693,B2C,North,2023-08-19
694,Customer_694,B2B,West,2023-08-20
695,Customer_695,B2B,Central,2023-08-20
696,Customer_696,B2C,South,2023-08-20
697,Customer_697,B2C,East,2023-08-21
698,Customer_698,B2C,Central,2023-08-21
699,Customer_699,B2B,Central,2023-08-21
700,Customer_700,B2C,West,2023-08-22
701,Customer_701,B2C,North,2023-08-22
702,Customer_702,B2B,South,2023-08-22
703,Customer_703,B2C,North,2023-08-23
704,Customer_704,B2B,South,2023-08-23
705,Customer_705,B2B,South,2023-08-23
706,Customer_706,Enterprise,North,2023-08-24
707,Customer_707,B2C,Central,2023-08-24
708,Customer_708,SMB,South,2023-08-24
709,Customer_709,B2C,North,2023-08-25
710,Customer_710,B2C,South,2023-08-25
711,Customer_711,SMB,East,2023-08-25
712,Customer_712,B2C,Central,2023-08-26
713,Customer_713,B2C,West,2023-08-26
714,Customer_714,B2C,South,2023-08-26
715,Customer_715,B2C,East,2023-08-27
716,Customer_716,Enterprise,West,2023-08-27
717,Customer_717,SMB,West,2023-08-27
718,Customer_718,Enterprise,South,2023-08-28
719,Customer_719,B2B,North,2023-08-28
720,Customer_720,SMB,South,2023-08-28
721,Customer_721,Enterprise,East,2023-08-29
722,Customer_722,B2B,West,2023-08-29
723,Customer_723,B2B,South,2023-08-29
724,Customer_724,SMB,North,2023-08-30
725,Customer_725,B2C,South,2023-08-30
726,Customer_726,SMB,Central,2023-08-30
727,Customer_727,B2B,North,2023-08-31
728,Customer_728,SMB,East,2023-08-31
729,Customer_729,B2B,West,2023-08-31
730,Customer_730,B2B,South,2023-09-01
731,Customer_731,B2B,North,2023-09-01
732,Customer_732,SMB,Central,2023-09-01
733,Customer_733,B2C,North,2023-09-02
734,Customer_734,B2C,Central,2023-09-02
735,Customer_735,B2C,East,2023-09-02
736,Customer_736,SMB,West,2023-09-03
737,Customer_737,B2C,East,2023-09-03
738,Customer_738,SMB,South,2023-09-03
739,Customer_739,B2C,North,2023-09-04
740,Customer_740,B2C,Central,2023-09-04
741,Customer_741,B2C,Central,2023-09-04
742,Customer_742,B2C,North,2023-09-05
743,Customer_743,SMB,North,2023-09-05
744,Customer_744,B2C,South,2023-09-05
745,Customer_745,B2B,East,2023-09-06
746,Customer_746,SMB,Central,2023-09-06
747,Customer_747,B2C,South,2023-09-06
748,Customer_748,B2C,East,2023-09-07
749,Customer_749,Enterprise,South,2023-09-07
750,Customer_750,B2C,Central,2023-09-07
751,Customer_751,B2B,North,2023-09-08
752,Customer_752,Enterprise,North,2023-09-08
753,Customer_753,B2C,East,2023-09-08
754,Customer_754,B2C,West,2023-09-09
755,Customer_755,B2B,East,2023-09-09
756,Customer_756,SMB,West,2023-09-09
757,Customer_757,B2C,South,2023-09-10
758,Customer_758,B2C,South,2023-09-10
759,Customer_759,SMB,Central,2023-09-10
760,Customer_760,SMB,West,2023-09-11
761,Customer_761,B2B,Central,2023-09-11
762,Customer_762,B2C,North,2023-09-11
763,Customer_763,B2B,West,2023-09-12
764,Customer_764,SMB,East,2023-09-12
765,Customer_765,B2B,North,2023-09-12
766,Customer_766,B2C,North,2023-09-13
767,Customer_767,SMB,East,2023-09-13
768,Customer_768,SMB,North,2023-09-13
769,Customer_769,B2C,West,2023-09-14
770,Customer_770,SMB,Central,2023-09-14
771,Customer_771,B2B,North,2023-09-14
772,Customer_772,SMB,West,2023-09-15
773,Customer_773,B2B,South,2023-09-15
774,Customer_774,B2C,West,2023-09-15
775,Customer_775,SMB,Central,2023-09-16
776,Customer_776,B2B,West,2023-09-16
777,Customer_777,B2B,East,2023-09-16
778,Customer_778,SMB,Central,2023-09-17
779,Customer_779,SMB,South,2023-09-17
780,Customer_780,B2C,East,2023-09-17
781,Customer_781,B2C,West,2023-09-18
782,Customer_782,B2C,Central,2023-09-18
783,Customer_783,B2C,South,2023-09-18
784,Customer_784,B2C,East,2023-09-19
785,Customer_785,B2B,South,2023-09-19
786,Customer_786,Enterprise,West,2023-09-19
787,Customer_787,B2C,South,2023-09-20
788,Customer_788,B2C,North,2023-09-20
789,Customer_789,B2C,East,2023-09-20
790,Customer_790,Enterprise,South,2023-09-21
791,Customer_791,B2B,West,2023-09-21
792,Customer_792,B2C,West,2023-09-21
793,Customer_793,B2C,South,2023-09-22
794,Customer_794,B2C,West,2023-09-22
795,Customer_795,B2B,Central,2023-09-22
796,Customer_796,SMB,Central,2023-09-23
797,Customer_797,Enterprise,Central,2023-09-23
798,Customer_798,B2C,North,2023-09-23
799,Customer_799,B2C,South,2023-09-24
800,Customer_800,Enterprise,North,2023-09-24
801,Customer_801,SMB,West,2023-09-24
802,Customer_802,B2B,North,2023-09-25
803,Customer_803,B2C,West,2023-09-25
804,Customer_804,B2C,West,2023-09-25
805,Customer_805,B2C,East,2023-09-26
806,Customer_806,SMB,Central,2023-09-26
807,Customer_807,Enterprise,West,2023-09-26
808,Customer_808,Enterprise,East,2023-09-27
809,Customer_809,B2C,Central,2023-09-27
810,Customer_810,B2B,West,2023-09-27
811,Customer_811,Enterprise,West,2023-09-28
812,Customer_812,SMB,North,2023-09-28
813,Customer_813,B2B,North,2023-09-28
814,Customer_814,Enterprise,Central,2023-09-29
815,Customer_815,SMB,West,2023-09-29
816,Customer_816,B2C,South,2023-09-29
817,Customer_817,B2C,North,2023-09-30
818,Customer_818,B2C,Central,2023-09-30
819,Customer_819,B2B,West,2023-09-30
820,Customer_820,B2C,West,2023-10-01
821,Customer_821,SMB,South,2023-10-01
822,Customer_822,B2B,Central,2023-10-01
823,Customer_823,B2C,West,2023-10-02
824,Customer_824,B2C,North,2023-10-02
825,Customer_825,B2C,South,2023-10-02
826,Customer_826,Enterprise,Central,2023-10-03
827,Customer_827,B2C,South,2023-10-03
828,Customer_828,B2C,North,2023-10-03
829,Customer_829,SMB,Central,2023-10-04
830,Customer_830,B2C,South,2023-10-04
831,Customer_831,B2B,East,2023-10-04
832,Customer_832,B2C,North,2023-10-05
833,Customer_833,B2B,North,2023-10-05
834,Customer_834,B2B,North,2023-10-05
835,Customer_835,B2C,East,2023-10-06
836,Customer_836,B2C,East,2023-10-06
837,Customer_837,Enterprise,West,2023-10-06
838,Customer_838,B2C,South,2023-10-07
839,Customer_839,B2C,West,2023-10-07
840,Customer_840,B2C,South,2023-10-07
841,Customer_841,B2B,East,2023-10-08
842,Customer_842,B2C,East,2023-10-08
843,Customer_843,B2B,West,2023-10-08
844,Customer_844,Enterprise,Central,2023-10-09
845,Customer_845,B2B,West,2023-10-09
846,Customer_846,B2C,South,2023-10-09
847,Customer_847,B2B,West,2023-10-10
848,Customer_848,Enterprise,North,2023-10-10
849,Customer_849,B2C,South,2023-10-10
850,Customer_850,B2C,South,2023-10-11
851,Customer_851,B2B,Central,2023-10-11
852,Customer_852,SMB,East,2023-10-11
853,Customer_853,B2B,South,2023-10-12
854,Customer_854,SMB,East,2023-10-12
855,Customer_855,B2B,West,2023-10-12
856,Customer_856,B2B,North,2023-10-13
857,Customer_857,B2B,Central,2023-10-13
858,Customer_858,B2C,East,2023-10-13
859,Customer_859,B2C,South,2023-10-14
860,Customer_860,B2B,East,2023-10-14
861,Customer_861,SMB,South,2023-10-14
862,Customer_862,B2C,East,2023-10-15
863,Customer_863,B2C,South,2023-10-15
864,Customer_864,B2C,West,2023-10-15
865,Customer_865,B2C,South,2023-10-16
866,Customer_866,B2C,South,2023-10-16
867,Customer_867,B2B,North,2023-10-16
868,Customer_868,B2B,South,2023-10-17
869,Customer_869,SMB,North,2023-10-17
870,Customer_870,Enterprise,Central,2023-10-17
871,Customer_871,B2C,North,2023-10-18
872,Customer_872,B2C,West,2023-10-18
873,Customer_873,B2C,North,2023-10-18
874,Customer_874,B2C,Central,2023-10-19
875,Customer_875,B2B,West,2023-10-19
876,Customer_876,B2B,East,2023-10-19
877,Customer_877,SMB,East,2023-10-20
878,Customer_878,B2C,North,2023-10-20
879,Customer_879,B2B,North,2023-10-20
880,Customer_880,B2B,Central,2023-10-21
881,Customer_881,B2B,Central,2023-10-21
882,Customer_882,B2C,South,2023-10-21
883,Customer_883,B2B,Central,2023-10-22
884,Customer_884,B2B,South,2023-10-22
885,Customer_885,SMB,West,2023-10-22
886,Customer_886,B2B,North,2023-10-23
887,Customer_887,B2C,West,2023-10-23
888,Customer_888,B2B,Central,2023-10-23
889,Customer_889,B2B,West,2023-10-24
890,Customer_890,B2B,West,2023-10-24
891,Customer_891,SMB,West,2023-10-24
892,Customer_892,SMB,Central,2023-10-25
893,Customer_893,SMB,West,2023-10-25
894,Customer_894,B2C,South,2023-10-25
895,Customer_895,B2C,Central,2023-10-26
896,Customer_896,B2B,West,2023-10-26
897,Customer_897,B2C,Central,2023-10-26
898,Customer_898,SMB,East,2023-10-27
899,Customer_899,B2B,South,2023-10-27
900,Customer_900,B2B,West,2023-10-27
901,Customer_901,B2B,East,2023-10-28
902,Customer_902,B2B,East,2023-10-28
903,Customer_903,B2B,Central,2023-10-28
904,Customer_904,B2C,East,2023-10-29
905,Customer_905,B2C,South,2023-10-29
906,Customer_906,SMB,South,2023-10-29
907,Customer_907,SMB,North,2023-10-30
908,Customer_908,B2C,South,2023-10-30
909,Customer_909,B2C,East,2023-10-30
910,Customer_910,B2C,South,2023-10-31
911,Customer_911,B2C,Central,2023-10-31
912,Customer_912,B2C,North,2023-10-31
913,Customer_913,B2C,East,2023-11-01
914,Customer_914,B2C,North,2023-11-01
915,Customer_915,B2C,East,2023-11-01
916,Customer_916,B2C,Central,2023-11-02
917,Customer_917,B2C,North,2023-11-02
918,Customer_918,Enterprise,West,2023-11-02
919,Customer_919,SMB,East,2023-11-03
920,Customer_920,B2B,West,2023-11-03
921,Customer_921,SMB,North,2023-11-03
922,Customer_922,B2C,West,2023-11-04
923,Customer_923,SMB,West,2023-11-04
924,Customer_924,SMB,North,2023-11-04
925,Customer_925,B2C,Central,2023-11-05
926,Customer_926,B2B,West,2023-11-05
927,Customer_927,B2C,West,2023-11-05
928,Customer_928,B2C,Central,2023-11-06
929,Customer_929,B2C,West,2023-11-06
930,Customer_930,B2C,West,2023-11-06
931,Customer_931,B2B,West,2023-11-07
932,Customer_932,SMB,South,2023-11-07
933,Customer_933,Enterprise,Central,2023-11-07
934,Customer_934,B2C,West,2023-11-08
935,Customer_935,B2B,Central,2023-11-08
936,Customer_936,B2C,East,2023-11-08
937,Customer_937,B2B,East,2023-11-09
938,Customer_938,Enterprise,West,2023-11-09
939,Customer_939,B2B,Central,2023-11-09
940,Customer_940,B2C,Central,2023-11-10
941,Customer_941,B2C,Central,2023-11-10
942,Customer_942,B2C,South,2023-11-10
943,Customer_943,B2C,East,2023-11-11
944,Customer_944,SMB,Central,2023-11-11
945,Customer_945,B2B,Central,2023-11-11
946,Customer_946,B2B,South,2023-11-12
947,Customer_947,B2B,South,2023-11-12
948,Customer_948,Enterprise,Central,2023-11-12
949,Customer_949,SMB,North,2023-11-13
950,Customer_950,B2C,Central,2023-11-13
951,Customer_951,B2C,Central,2023-11-13
952,Customer_952,B2C,South,2023-11-14
953,Customer_953,B2B,South,2023-11-14
954,Customer_954,Enterprise,Central,2023-11-14
955,Customer_955,B2C,Central,2023-11-15
956,Customer_956,B2C,Central,2023-11-15
957,Customer_957,B2C,South,2023-11-15
958,Customer_958,B2B,Central,2023-11-16
959,Customer_959,B2B,Central,2023-11-16
960,Customer_960,SMB,West,2023-11-16
961,Customer_961,B2B,North,2023-11-17
962,Customer_962,B2C,East,2023-11-17
963,Customer_963,B2B,North,2023-11-17
964,Customer_964,B2C,West,2023-11-18
965,Customer_965,B2C,East,2023-11-18
966,Customer_966,B2C,Central,2023-11-18
967,Customer_967,SMB,West,2023-11-19
968,Customer_968,B2C,Central,2023-11-19
969,Customer_969,B2C,South,2023-11-19
970,Customer_970,B2C,West,2023-11-20
971,Customer_971,B2C,South,2023-11-20
972,Customer_972,Enterprise,West,2023-11-20
973,Customer_973,SMB,West,2023-11-21
974,Customer_974,B2B,South,2023-11-21
975,Customer_975,B2B,East,2023-11-21
976,Customer_976,B2C,North,2023-11-22
977,Customer_977,B2C,Central,2023-11-22
978,Customer_978,B2B,West,2023-11-22
979,Customer_979,B2C,Central,2023-11-23
980,Customer_980,B2C,South,2023-11-23
981,Customer_981,B2C,Central,2023-11-23
982,Customer_982,SMB,South,2023-11-24
983,Customer_983,B2B,Central,2023-11-24
984,Customer_984,B2B,North,2023-11-24
985,Customer_985,SMB,North,2023-11-25
986,Customer_986,B2C,North,2023-11-25
987,Customer_987,B2C,North,2023-11-25
988,Customer_988,B2C,North,2023-11-26
989,Customer_989,B2B,North,2023-11-26
990,Customer_990,SMB,South,2023-11-26
991,Customer_991,SMB,West,2023-11-27
992,Customer_992,B2C,Central,2023-11-27
993,Customer_993,B2C,North,2023-11-27
994,Customer_994,B2C,South,2023-11-28
995,Customer_995,B2C,South,2023-11-28
996,Customer_996,B2B,South,2023-11-28
997,Customer_997,Enterprise,West,2023-11-29
998,Customer_998,B2B,Central,2023-11-29
999,Customer_999,Enterprise,West,2023-11-29
1000,Customer_1000,B2C,East,2023-11-30
