customer_id,customer_name,customer_segment,region,signup_date,order_id,order_amount,order_status,order_date
202,Customer_202,B2B,Central,2023-03-09,53315.0,42.68,completed,2024-04-13
203,Customer_203,B2B,South,2023-03-09,50772.0,21.41,pending,2024-01-25
203,Customer_203,B2B,South,2023-03-09,51254.0,384.33,completed,2024-02-09
203,Customer_203,B2B,South,2023-03-09,52031.0,45.3,completed,2024-03-04
203,Customer_203,B2B,South,2023-03-09,52362.0,25.08,completed,2024-03-14
203,Customer_203,B2B,South,2023-03-09,52662.0,52.72,completed,2024-03-24
203,Customer_203,B2B,South,2023-03-09,52737.0,51.68,pending,2024-03-26
204,Customer_204,SMB,North,2023-03-09,50364.0,369.63,completed,2024-01-12
204,Customer_204,SMB,North,2023-03-09,52115.0,38.47,completed,2024-03-07
204,Customer_204,SMB,North,2023-03-09,53817.0,288.52,completed,2024-04-29
204,Customer_204,SMB,North,2023-03-09,54340.0,102.07,completed,2024-05-15
204,Customer_204,SMB,North,2023-03-09,54635.0,165.22,completed,2024-05-24
205,Customer_205,B2C,East,2023-03-10,51308.0,128.88,completed,2024-02-10
205,Customer_205,B2C,East,2023-03-10,51889.0,87.38,completed,2024-02-29
205,Customer_205,B2C,East,2023-03-10,52978.0,236.86,cancelled,2024-04-03
205,Customer_205,B2C,East,2023-03-10,53621.0,148.42,completed,2024-04-23
205,Customer_205,B2C,East,2023-03-10,54884.0,63.78,completed,2024-06-01
206,Customer_206,B2B,South,2023-03-10,50649.0,169.22,completed,2024-01-21
206,Customer_206,B2B,South,2023-03-10,51535.0,96.29,completed,2024-02-17
206,Customer_206,B2B,South,2023-03-10,51689.0,120.37,completed,2024-02-22
206,Customer_206,B2B,South,2023-03-10,52933.0,317.37,shipped,2024-04-01
206,Customer_206,B2B,South,2023-03-10,53611.0,33.76,shipped,2024-04-22
206,Customer_206,B2B,South,2023-03-10,53827.0,63.59,shipped,2024-04-29
206,Customer_206,B2B,South,2023-03-10,53908.0,239.43,completed,2024-05-02
206,Customer_206,B2B,South,2023-03-10,54266.0,426.87,cancelled,2024-05-13
207,Customer_207,B2B,South,2023-03-10,50429.0,296.04,completed,2024-01-14
207,Customer_207,B2B,South,2023-03-10,51037.0,23.76,completed,2024-02-02
207,Customer_207,B2B,South,2023-03-10,51091.0,177.55,completed,2024-02-04
207,Customer_207,B2B,South,2023-03-10,52602.0,379.18,completed,2024-03-22
207,Customer_207,B2B,South,2023-03-10,53195.0,170.49,cancelled,2024-04-09
207,Customer_207,B2B,South,2023-03-10,53731.0,57.33,shipped,2024-04-26
207,Customer_207,B2B,South,2023-03-10,54010.0,53.39,completed,2024-05-05
207,Customer_207,B2B,South,2023-03-10,54179.0,77.72,completed,2024-05-10
207,Customer_207,B2B,South,2023-03-10,54186.0,73.79,cancelled,2024-05-10
208,Customer_208,B2C,East,2023-03-11,50101.0,132.44,completed,2024-01-04
208,Customer_208,B2C,East,2023-03-11,50780.0,98.82,completed,2024-01-25
208,Customer_208,B2C,East,2023-03-11,50842.0,182.19,completed,2024-01-27
208,Customer_208,B2C,East,2023-03-11,51155.0,50.32,pending,2024-02-06
209,Customer_209,B2B,Central,2023-03-11,50825.0,129.83,completed,2024-01-26
209,Customer_209,B2B,Central,2023-03-11,51816.0,100.42,completed,2024-02-26
209,Customer_209,B2B,Central,2023-03-11,52537.0,505.5,completed,2024-03-20
209,Customer_209,B2B,Central,2023-03-11,53121.0,89.75,completed,2024-04-07
209,Customer_209,B2B,Central,2023-03-11,54837.0,502.03,completed,2024-05-31
210,Customer_210,B2B,South,2023-03-11,51737.0,60.01,completed,2024-02-24
210,Customer_210,B2B,South,2023-03-11,52562.0,117.41,completed,2024-03-21
210,Customer_210,B2B,South,2023-03-11,52682.0,198.74,completed,2024-03-24
210,Customer_210,B2B,South,2023-03-11,53161.0,123.26,completed,2024-04-08
210,Customer_210,B2B,South,2023-03-11,53805.0,488.83,completed,2024-04-28
210,Customer_210,B2B,South,2023-03-11,53885.0,109.28,pending,2024-05-01
210,Customer_210,B2B,South,2023-03-11,54686.0,338.67,completed,2024-05-26
211,Customer_211,B2C,West,2023-03-12,50750.0,31.15,completed,2024-01-24
211,Customer_211,B2C,West,2023-03-12,50972.0,366.81,shipped,2024-01-31
211,Customer_211,B2C,West,2023-03-12,51123.0,59.9,shipped,2024-02-05
211,Customer_211,B2C,West,2023-03-12,52558.0,256.69,completed,2024-03-20
211,Customer_211,B2C,West,2023-03-12,52588.0,59.35,completed,2024-03-21
211,Customer_211,B2C,West,2023-03-12,52872.0,285.15,completed,2024-03-30
211,Customer_211,B2C,West,2023-03-12,53207.0,315.58,completed,2024-04-10
211,Customer_211,B2C,West,2023-03-12,54372.0,29.55,completed,2024-05-16
211,Customer_211,B2C,West,2023-03-12,54622.0,171.41,completed,2024-05-24
211,Customer_211,B2C,West,2023-03-12,54719.0,42.19,completed,2024-05-27
212,Customer_212,B2C,South,2023-03-12,50263.0,115.33,shipped,2024-01-09
212,Customer_212,B2C,South,2023-03-12,50743.0,213.43,completed,2024-01-24
212,Customer_212,B2C,South,2023-03-12,53023.0,429.9,pending,2024-04-04
212,Customer_212,B2C,South,2023-03-12,53120.0,72.69,completed,2024-04-07
212,Customer_212,B2C,South,2023-03-12,54217.0,67.19,completed,2024-05-11
213,Customer_213,B2C,Central,2023-03-12,51386.0,143.45,completed,2024-02-13
213,Customer_213,B2C,Central,2023-03-12,51797.0,25.11,pending,2024-02-26
213,Customer_213,B2C,Central,2023-03-12,51972.0,88.99,completed,2024-03-02
213,Customer_213,B2C,Central,2023-03-12,51973.0,437.79,completed,2024-03-02
213,Customer_213,B2C,Central,2023-03-12,53886.0,59.56,completed,2024-05-01
214,Customer_214,B2B,Central,2023-03-13,51445.0,171.24,pending,2024-02-15
214,Customer_214,B2B,Central,2023-03-13,52044.0,276.63,shipped,2024-03-04
214,Customer_214,B2B,Central,2023-03-13,52062.0,170.35,completed,2024-03-05
214,Customer_214,B2B,Central,2023-03-13,52974.0,212.08,completed,2024-04-02
214,Customer_214,B2B,Central,2023-03-13,53122.0,64.13,completed,2024-04-07
214,Customer_214,B2B,Central,2023-03-13,53252.0,265.47,completed,2024-04-11
214,Customer_214,B2B,Central,2023-03-13,54291.0,63.96,completed,2024-05-14
215,Customer_215,SMB,West,2023-03-13,50944.0,169.79,completed,2024-01-30
215,Customer_215,SMB,West,2023-03-13,51021.0,200.32,completed,2024-02-01
215,Customer_215,SMB,West,2023-03-13,51764.0,77.58,completed,2024-02-25
215,Customer_215,SMB,West,2023-03-13,54601.0,186.7,completed,2024-05-23
215,Customer_215,SMB,West,2023-03-13,54923.0,57.83,completed,2024-06-02
216,Customer_216,B2B,South,2023-03-13,51032.0,240.75,shipped,2024-02-02
216,Customer_216,B2B,South,2023-03-13,52842.0,87.33,pending,2024-03-29
216,Customer_216,B2B,South,2023-03-13,53388.0,35.88,completed,2024-04-15
217,Customer_217,B2C,Central,2023-03-14,50073.0,480.98,completed,2024-01-03
217,Customer_217,B2C,Central,2023-03-14,50442.0,100.86,shipped,2024-01-14
217,Customer_217,B2C,Central,2023-03-14,50508.0,24.49,pending,2024-01-16
217,Customer_217,B2C,Central,2023-03-14,51318.0,62.3,completed,2024-02-11
217,Customer_217,B2C,Central,2023-03-14,53021.0,47.05,completed,2024-04-04
217,Customer_217,B2C,Central,2023-03-14,54262.0,35.3,shipped,2024-05-13
218,Customer_218,SMB,East,2023-03-14,50135.0,125.9,pending,2024-01-05
218,Customer_218,SMB,East,2023-03-14,50145.0,231.61,completed,2024-01-05
218,Customer_218,SMB,East,2023-03-14,50677.0,66.91,completed,2024-01-22
218,Customer_218,SMB,East,2023-03-14,51342.0,18.13,completed,2024-02-11
218,Customer_218,SMB,East,2023-03-14,51675.0,138.22,shipped,2024-02-22
218,Customer_218,SMB,East,2023-03-14,52807.0,243.55,completed,2024-03-28
219,Customer_219,B2C,North,2023-03-14,52531.0,709.81,completed,2024-03-20
219,Customer_219,B2C,North,2023-03-14,53403.0,20.86,shipped,2024-04-16
220,Customer_220,SMB,North,2023-03-15,50328.0,24.86,shipped,2024-01-11
220,Customer_220,SMB,North,2023-03-15,51313.0,397.25,shipped,2024-02-11
220,Customer_220,SMB,North,2023-03-15,52285.0,202.95,completed,2024-03-12
220,Customer_220,SMB,North,2023-03-15,52691.0,96.19,completed,2024-03-25
220,Customer_220,SMB,North,2023-03-15,52702.0,443.14,shipped,2024-03-25
220,Customer_220,SMB,North,2023-03-15,53914.0,73.44,completed,2024-05-02
220,Customer_220,SMB,North,2023-03-15,54395.0,213.72,shipped,2024-05-17
220,Customer_220,SMB,North,2023-03-15,54527.0,279.57,completed,2024-05-21
221,Customer_221,B2C,North,2023-03-15,51229.0,323.12,shipped,2024-02-08
221,Customer_221,B2C,North,2023-03-15,52355.0,19.95,completed,2024-03-14
221,Customer_221,B2C,North,2023-03-15,53573.0,35.95,completed,2024-04-21
221,Customer_221,B2C,North,2023-03-15,54886.0,58.25,completed,2024-06-01
221,Customer_221,B2C,North,2023-03-15,54976.0,101.25,shipped,2024-06-04
222,Customer_222,B2C,South,2023-03-15,51304.0,95.77,shipped,2024-02-10
222,Customer_222,B2C,South,2023-03-15,51480.0,313.02,shipped,2024-02-16
222,Customer_222,B2C,South,2023-03-15,51745.0,159.37,completed,2024-02-24
222,Customer_222,B2C,South,2023-03-15,53408.0,203.41,shipped,2024-04-16
222,Customer_222,B2C,South,2023-03-15,54999.0,87.75,shipped,2024-06-05
223,Customer_223,B2B,West,2023-03-16,50418.0,215.14,shipped,2024-01-14
223,Customer_223,B2B,West,2023-03-16,50953.0,180.61,completed,2024-01-30
223,Customer_223,B2B,West,2023-03-16,51460.0,548.59,completed,2024-02-15
223,Customer_223,B2B,West,2023-03-16,53470.0,226.86,shipped,2024-04-18
223,Customer_223,B2B,West,2023-03-16,53899.0,427.27,completed,2024-05-01
224,Customer_224,B2C,Central,2023-03-16,50492.0,242.09,completed,2024-01-16
224,Customer_224,B2C,Central,2023-03-16,50712.0,895.14,completed,2024-01-23
224,Customer_224,B2C,Central,2023-03-16,54278.0,206.49,shipped,2024-05-13
224,Customer_224,B2C,Central,2023-03-16,54983.0,74.87,shipped,2024-06-04
225,Customer_225,B2C,East,2023-03-16,50019.0,293.02,completed,2024-01-01
225,Customer_225,B2C,East,2023-03-16,51089.0,402.87,completed,2024-02-04
225,Customer_225,B2C,East,2023-03-16,52363.0,84.04,pending,2024-03-14
225,Customer_225,B2C,East,2023-03-16,53423.0,104.0,shipped,2024-04-16
225,Customer_225,B2C,East,2023-03-16,53613.0,294.57,completed,2024-04-22
226,Customer_226,B2B,East,2023-03-17,51851.0,185.91,completed,2024-02-27
226,Customer_226,B2B,East,2023-03-17,53421.0,319.32,completed,2024-04-16
226,Customer_226,B2B,East,2023-03-17,53538.0,34.14,pending,2024-04-20
226,Customer_226,B2B,East,2023-03-17,53728.0,553.95,completed,2024-04-26
226,Customer_226,B2B,East,2023-03-17,54272.0,198.69,completed,2024-05-13
227,Customer_227,Enterprise,South,2023-03-17,50611.0,230.25,completed,2024-01-20
227,Customer_227,Enterprise,South,2023-03-17,50757.0,124.99,completed,2024-01-24
227,Customer_227,Enterprise,South,2023-03-17,50768.0,61.31,completed,2024-01-24
227,Customer_227,Enterprise,South,2023-03-17,52153.0,69.32,completed,2024-03-08
227,Customer_227,Enterprise,South,2023-03-17,52166.0,168.07,completed,2024-03-08
227,Customer_227,Enterprise,South,2023-03-17,52738.0,24.47,completed,2024-03-26
227,Customer_227,Enterprise,South,2023-03-17,54788.0,297.34,completed,2024-05-29
227,Customer_227,Enterprise,South,2023-03-17,54924.0,188.18,completed,2024-06-02
228,Customer_228,B2C,North,2023-03-17,50434.0,77.14,completed,2024-01-14
228,Customer_228,B2C,North,2023-03-17,52483.0,174.71,shipped,2024-03-18
228,Customer_228,B2C,North,2023-03-17,52741.0,120.9,pending,2024-03-26
228,Customer_228,B2C,North,2023-03-17,52811.0,100.25,pending,2024-03-28
228,Customer_228,B2C,North,2023-03-17,53215.0,76.8,completed,2024-04-10
228,Customer_228,B2C,North,2023-03-17,54297.0,203.13,pending,2024-05-14
229,Customer_229,SMB,South,2023-03-18,52778.0,33.3,cancelled,2024-03-27
229,Customer_229,SMB,South,2023-03-18,52947.0,157.29,shipped,2024-04-02
229,Customer_229,SMB,South,2023-03-18,53670.0,273.17,completed,2024-04-24
229,Customer_229,SMB,South,2023-03-18,54922.0,65.91,completed,2024-06-02
230,Customer_230,B2C,West,2023-03-18,51135.0,90.72,shipped,2024-02-05
230,Customer_230,B2C,West,2023-03-18,53783.0,124.46,shipped,2024-04-28
230,Customer_230,B2C,West,2023-03-18,54042.0,135.27,completed,2024-05-06
230,Customer_230,B2C,West,2023-03-18,54582.0,57.86,completed,2024-05-23
231,Customer_231,SMB,West,2023-03-18,50998.0,78.21,pending,2024-02-01
231,Customer_231,SMB,West,2023-03-18,51704.0,33.6,completed,2024-02-23
232,Customer_232,B2C,Central,2023-03-19,50861.0,327.17,cancelled,2024-01-27
232,Customer_232,B2C,Central,2023-03-19,50914.0,227.45,completed,2024-01-29
232,Customer_232,B2C,Central,2023-03-19,51370.0,171.48,shipped,2024-02-12
232,Customer_232,B2C,Central,2023-03-19,52096.0,100.1,cancelled,2024-03-06
232,Customer_232,B2C,Central,2023-03-19,53420.0,269.39,completed,2024-04-16
232,Customer_232,B2C,Central,2023-03-19,54621.0,44.88,completed,2024-05-24
232,Customer_232,B2C,Central,2023-03-19,54659.0,158.53,completed,2024-05-25
233,Customer_233,B2C,Central,2023-03-19,50171.0,306.94,completed,2024-01-06
233,Customer_233,B2C,Central,2023-03-19,51565.0,376.65,completed,2024-02-18
233,Customer_233,B2C,Central,2023-03-19,52791.0,461.32,cancelled,2024-03-28
233,Customer_233,B2C,Central,2023-03-19,53224.0,78.17,shipped,2024-04-10
233,Customer_233,B2C,Central,2023-03-19,53295.0,192.82,completed,2024-04-12
233,Customer_233,B2C,Central,2023-03-19,54470.0,30.9,shipped,2024-05-19
233,Customer_233,B2C,Central,2023-03-19,54653.0,424.8,completed,2024-05-25
234,Customer_234,B2C,West,2023-03-19,52379.0,74.87,shipped,2024-03-15
234,Customer_234,B2C,West,2023-03-19,53390.0,93.47,pending,2024-04-15
234,Customer_234,B2C,West,2023-03-19,54210.0,126.78,completed,2024-05-11
234,Customer_234,B2C,West,2023-03-19,54436.0,157.83,completed,2024-05-18
235,Customer_235,B2B,West,2023-03-20,50131.0,23.07,completed,2024-01-05
235,Customer_235,B2B,West,2023-03-20,50156.0,37.5,shipped,2024-01-05
235,Customer_235,B2B,West,2023-03-20,51015.0,147.25,completed,2024-02-01
235,Customer_235,B2B,West,2023-03-20,52083.0,66.99,completed,2024-03-06
235,Customer_235,B2B,West,2023-03-20,53918.0,709.39,completed,2024-05-02
235,Customer_235,B2B,West,2023-03-20,54252.0,162.35,completed,2024-05-12
235,Customer_235,B2B,West,2023-03-20,54625.0,140.82,completed,2024-05-24
235,Customer_235,B2B,West,2023-03-20,54745.0,30.64,completed,2024-05-28
236,Customer_236,SMB,West,2023-03-20,51174.0,56.75,completed,2024-02-06
236,Customer_236,SMB,West,2023-03-20,51537.0,213.87,shipped,2024-02-18
236,Customer_236,SMB,West,2023-03-20,51609.0,409.88,completed,2024-02-20
236,Customer_236,SMB,West,2023-03-20,51933.0,21.31,shipped,2024-03-01
237,Customer_237,B2C,South,2023-03-20,50510.0,117.97,completed,2024-01-16
237,Customer_237,B2C,South,2023-03-20,50958.0,19.01,completed,2024-01-30
237,Customer_237,B2C,South,2023-03-20,51761.0,93.64,completed,2024-02-25
237,Customer_237,B2C,South,2023-03-20,52310.0,72.54,shipped,2024-03-13
237,Customer_237,B2C,South,2023-03-20,52564.0,41.22,completed,2024-03-21
237,Customer_237,B2C,South,2023-03-20,52962.0,170.4,completed,2024-04-02
237,Customer_237,B2C,South,2023-03-20,53432.0,17.77,cancelled,2024-04-17
237,Customer_237,B2C,South,2023-03-20,53446.0,176.71,completed,2024-04-17
237,Customer_237,B2C,South,2023-03-20,54061.0,69.33,completed,2024-05-06
238,Customer_238,B2B,West,2023-03-21,53964.0,344.45,completed,2024-05-03
238,Customer_238,B2B,West,2023-03-21,54534.0,135.97,completed,2024-05-21
238,Customer_238,B2B,West,2023-03-21,54584.0,91.72,completed,2024-05-23
238,Customer_238,B2B,West,2023-03-21,54804.0,122.16,completed,2024-05-30
239,Customer_239,B2C,East,2023-03-21,51031.0,27.48,completed,2024-02-02
239,Customer_239,B2C,East,2023-03-21,51081.0,85.56,completed,2024-02-03
239,Customer_239,B2C,East,2023-03-21,52721.0,206.3,cancelled,2024-03-26
239,Customer_239,B2C,East,2023-03-21,52869.0,44.88,completed,2024-03-30
239,Customer_239,B2C,East,2023-03-21,53714.0,92.52,completed,2024-04-26
239,Customer_239,B2C,East,2023-03-21,54572.0,232.01,completed,2024-05-22
239,Customer_239,B2C,East,2023-03-21,54775.0,47.8,completed,2024-05-29
240,Customer_240,B2B,North,2023-03-21,50620.0,167.56,shipped,2024-01-20
240,Customer_240,B2B,North,2023-03-21,53655.0,658.95,cancelled,2024-04-24
241,Customer_241,Enterprise,West,2023-03-22,53812.0,258.88,shipped,2024-04-29
241,Customer_241,Enterprise,West,2023-03-22,54705.0,284.75,completed,2024-05-27
241,Customer_241,Enterprise,West,2023-03-22,54738.0,81.09,completed,2024-05-28
242,Customer_242,Enterprise,North,2023-03-22,50789.0,129.9,completed,2024-01-25
242,Customer_242,Enterprise,North,2023-03-22,51557.0,312.3,pending,2024-02-18
242,Customer_242,Enterprise,North,2023-03-22,53158.0,194.1,completed,2024-04-08
243,Customer_243,Enterprise,South,2023-03-22,53112.0,99.52,shipped,2024-04-07
243,Customer_243,Enterprise,South,2023-03-22,53832.0,287.58,completed,2024-04-29
244,Customer_244,B2C,North,2023-03-23,51128.0,72.16,shipped,2024-02-05
244,Customer_244,B2C,North,2023-03-23,54913.0,355.24,completed,2024-06-02
245,Customer_245,B2B,South,2023-03-23,51783.0,311.24,completed,2024-02-25
245,Customer_245,B2B,South,2023-03-23,51866.0,210.49,completed,2024-02-28
245,Customer_245,B2B,South,2023-03-23,52201.0,43.1,completed,2024-03-09
245,Customer_245,B2B,South,2023-03-23,53072.0,183.8,completed,2024-04-05
245,Customer_245,B2B,South,2023-03-23,53090.0,262.67,shipped,2024-04-06
245,Customer_245,B2B,South,2023-03-23,53890.0,44.0,pending,2024-05-01
245,Customer_245,B2B,South,2023-03-23,53900.0,29.98,completed,2024-05-01
245,Customer_245,B2B,South,2023-03-23,54145.0,121.02,completed,2024-05-09
246,Customer_246,Enterprise,East,2023-03-23,50091.0,61.44,completed,2024-01-03
246,Customer_246,Enterprise,East,2023-03-23,51546.0,44.84,completed,2024-02-18
246,Customer_246,Enterprise,East,2023-03-23,51561.0,94.46,completed,2024-02-18
246,Customer_246,Enterprise,East,2023-03-23,53233.0,367.03,completed,2024-04-11
246,Customer_246,Enterprise,East,2023-03-23,54342.0,58.64,pending,2024-05-15
247,Customer_247,B2C,South,2023-03-24,50189.0,29.96,completed,2024-01-06
247,Customer_247,B2C,South,2023-03-24,50272.0,364.77,cancelled,2024-01-09
247,Customer_247,B2C,South,2023-03-24,50686.0,83.85,completed,2024-01-22
247,Customer_247,B2C,South,2023-03-24,51164.0,44.67,pending,2024-02-06
247,Customer_247,B2C,South,2023-03-24,52099.0,416.18,completed,2024-03-06
247,Customer_247,B2C,South,2023-03-24,52435.0,261.26,completed,2024-03-17
247,Customer_247,B2C,South,2023-03-24,53417.0,448.05,shipped,2024-04-16
247,Customer_247,B2C,South,2023-03-24,54009.0,373.65,completed,2024-05-05
247,Customer_247,B2C,South,2023-03-24,54284.0,21.12,shipped,2024-05-13
247,Customer_247,B2C,South,2023-03-24,54367.0,156.2,completed,2024-05-16
247,Customer_247,B2C,South,2023-03-24,54945.0,18.36,shipped,2024-06-03
248,Customer_248,Enterprise,South,2023-03-24,50432.0,129.94,completed,2024-01-14
248,Customer_248,Enterprise,South,2023-03-24,51840.0,131.02,completed,2024-02-27
248,Customer_248,Enterprise,South,2023-03-24,52563.0,68.5,completed,2024-03-21
248,Customer_248,Enterprise,South,2023-03-24,53013.0,17.86,completed,2024-04-04
248,Customer_248,Enterprise,South,2023-03-24,53633.0,99.6,completed,2024-04-23
248,Customer_248,Enterprise,South,2023-03-24,54358.0,213.03,completed,2024-05-16
249,Customer_249,Enterprise,Central,2023-03-24,50104.0,60.44,completed,2024-01-04
249,Customer_249,Enterprise,Central,2023-03-24,50784.0,205.51,completed,2024-01-25
249,Customer_249,Enterprise,Central,2023-03-24,53475.0,77.98,completed,2024-04-18
250,Customer_250,SMB,West,2023-03-25,50279.0,294.19,completed,2024-01-09
250,Customer_250,SMB,West,2023-03-25,50282.0,166.77,pending,2024-01-09
250,Customer_250,SMB,West,2023-03-25,50455.0,119.07,completed,2024-01-15
250,Customer_250,SMB,West,2023-03-25,53510.0,128.86,completed,2024-04-19
250,Customer_250,SMB,West,2023-03-25,54643.0,26.97,completed,2024-05-25
251,Customer_251,B2C,West,2023-03-25,50865.0,196.01,completed,2024-01-28
251,Customer_251,B2C,West,2023-03-25,51498.0,861.14,pending,2024-02-16
251,Customer_251,B2C,West,2023-03-25,52477.0,207.03,completed,2024-03-18
251,Customer_251,B2C,West,2023-03-25,54150.0,195.45,completed,2024-05-09
251,Customer_251,B2C,West,2023-03-25,54453.0,47.44,completed,2024-05-19
252,Customer_252,B2C,East,2023-03-25,51812.0,115.98,shipped,2024-02-26
252,Customer_252,B2C,East,2023-03-25,53533.0,56.38,pending,2024-04-20
252,Customer_252,B2C,East,2023-03-25,53978.0,351.63,completed,2024-05-04
252,Customer_252,B2C,East,2023-03-25,53988.0,22.55,completed,2024-05-04
253,Customer_253,SMB,East,2023-03-26,51607.0,110.31,completed,2024-02-20
253,Customer_253,SMB,East,2023-03-26,51686.0,144.9,completed,2024-02-22
253,Customer_253,SMB,East,2023-03-26,53057.0,104.3,completed,2024-04-05
253,Customer_253,SMB,East,2023-03-26,54309.0,25.81,completed,2024-05-14
254,Customer_254,B2C,West,2023-03-26,51228.0,70.96,completed,2024-02-08
254,Customer_254,B2C,West,2023-03-26,52528.0,110.86,pending,2024-03-19
254,Customer_254,B2C,West,2023-03-26,53144.0,183.87,shipped,2024-04-08
254,Customer_254,B2C,West,2023-03-26,54072.0,91.81,completed,2024-05-07
255,Customer_255,B2B,Central,2023-03-26,50233.0,1108.19,completed,2024-01-08
255,Customer_255,B2B,Central,2023-03-26,51732.0,76.65,completed,2024-02-24
255,Customer_255,B2B,Central,2023-03-26,52625.0,381.0,completed,2024-03-23
255,Customer_255,B2B,Central,2023-03-26,54685.0,59.23,shipped,2024-05-26
256,Customer_256,B2C,West,2023-03-27,50652.0,162.1,completed,2024-01-21
256,Customer_256,B2C,West,2023-03-27,51188.0,211.08,shipped,2024-02-07
256,Customer_256,B2C,West,2023-03-27,51772.0,162.13,completed,2024-02-25
256,Customer_256,B2C,West,2023-03-27,52629.0,88.99,completed,2024-03-23
256,Customer_256,B2C,West,2023-03-27,52826.0,25.07,completed,2024-03-29
256,Customer_256,B2C,West,2023-03-27,54549.0,138.72,completed,2024-05-22
257,Customer_257,Enterprise,Central,2023-03-27,50205.0,258.35,completed,2024-01-07
257,Customer_257,Enterprise,Central,2023-03-27,53051.0,714.98,completed,2024-04-05
258,Customer_258,B2C,East,2023-03-27,50346.0,70.54,completed,2024-01-11
258,Customer_258,B2C,East,2023-03-27,51191.0,53.7,completed,2024-02-07
258,Customer_258,B2C,East,2023-03-27,51807.0,294.73,completed,2024-02-26
258,Customer_258,B2C,East,2023-03-27,53607.0,36.95,cancelled,2024-04-22
259,Customer_259,B2C,North,2023-03-28,52949.0,367.54,shipped,2024-04-02
259,Customer_259,B2C,North,2023-03-28,53715.0,92.72,completed,2024-04-26
260,Customer_260,B2B,East,2023-03-28,50691.0,138.27,completed,2024-01-22
260,Customer_260,B2B,East,2023-03-28,51075.0,235.54,completed,2024-02-03
260,Customer_260,B2B,East,2023-03-28,51146.0,100.0,completed,2024-02-05
260,Customer_260,B2B,East,2023-03-28,52264.0,96.02,shipped,2024-03-11
260,Customer_260,B2B,East,2023-03-28,52481.0,31.93,pending,2024-03-18
260,Customer_260,B2B,East,2023-03-28,52660.0,133.62,completed,2024-03-24
260,Customer_260,B2B,East,2023-03-28,53065.0,115.62,completed,2024-04-05
260,Customer_260,B2B,East,2023-03-28,53105.0,96.06,completed,2024-04-07
260,Customer_260,B2B,East,2023-03-28,53283.0,142.64,completed,2024-04-12
260,Customer_260,B2B,East,2023-03-28,54388.0,51.9,completed,2024-05-17
260,Customer_260,B2B,East,2023-03-28,54980.0,183.02,completed,2024-06-04
261,Customer_261,B2C,East,2023-03-28,50361.0,245.16,completed,2024-01-12
261,Customer_261,B2C,East,2023-03-28,52147.0,129.41,pending,2024-03-08
261,Customer_261,B2C,East,2023-03-28,52730.0,522.18,completed,2024-03-26
261,Customer_261,B2C,East,2023-03-28,52750.0,213.9,pending,2024-03-26
261,Customer_261,B2C,East,2023-03-28,53723.0,19.85,completed,2024-04-26
262,Customer_262,Enterprise,South,2023-03-29,50236.0,176.53,cancelled,2024-01-08
262,Customer_262,Enterprise,South,2023-03-29,50413.0,82.24,completed,2024-01-13
262,Customer_262,Enterprise,South,2023-03-29,50819.0,32.18,completed,2024-01-26
262,Customer_262,Enterprise,South,2023-03-29,52500.0,255.72,completed,2024-03-19
262,Customer_262,Enterprise,South,2023-03-29,53675.0,61.03,completed,2024-04-24
262,Customer_262,Enterprise,South,2023-03-29,53687.0,193.55,completed,2024-04-25
263,Customer_263,B2B,South,2023-03-29,50026.0,313.13,completed,2024-01-01
263,Customer_263,B2B,South,2023-03-29,50460.0,77.1,completed,2024-01-15
263,Customer_263,B2B,South,2023-03-29,53191.0,244.25,shipped,2024-04-09
264,Customer_264,B2C,South,2023-03-29,50681.0,129.38,completed,2024-01-22
264,Customer_264,B2C,South,2023-03-29,50714.0,81.42,completed,2024-01-23
264,Customer_264,B2C,South,2023-03-29,54649.0,132.53,completed,2024-05-25
265,Customer_265,SMB,South,2023-03-30,50240.0,71.24,completed,2024-01-08
265,Customer_265,SMB,South,2023-03-30,51022.0,22.7,pending,2024-02-01
265,Customer_265,SMB,South,2023-03-30,51052.0,165.67,shipped,2024-02-02
265,Customer_265,SMB,South,2023-03-30,52897.0,181.74,pending,2024-03-31
265,Customer_265,SMB,South,2023-03-30,53078.0,61.49,shipped,2024-04-06
265,Customer_265,SMB,South,2023-03-30,53589.0,219.02,completed,2024-04-22
265,Customer_265,SMB,South,2023-03-30,54960.0,184.98,completed,2024-06-03
266,Customer_266,SMB,Central,2023-03-30,50093.0,96.69,completed,2024-01-03
266,Customer_266,SMB,Central,2023-03-30,50311.0,118.84,completed,2024-01-10
266,Customer_266,SMB,Central,2023-03-30,52464.0,24.91,completed,2024-03-17
266,Customer_266,SMB,Central,2023-03-30,52895.0,108.2,shipped,2024-03-31
266,Customer_266,SMB,Central,2023-03-30,54143.0,18.85,cancelled,2024-05-09
267,Customer_267,B2C,West,2023-03-30,50022.0,162.59,completed,2024-01-01
267,Customer_267,B2C,West,2023-03-30,51283.0,139.05,completed,2024-02-10
267,Customer_267,B2C,West,2023-03-30,53130.0,40.16,completed,2024-04-07
267,Customer_267,B2C,West,2023-03-30,53389.0,117.98,completed,2024-04-15
267,Customer_267,B2C,West,2023-03-30,53406.0,24.37,pending,2024-04-16
268,Customer_268,SMB,North,2023-03-31,50009.0,506.73,completed,2024-01-01
268,Customer_268,SMB,North,2023-03-31,50229.0,103.04,shipped,2024-01-08
268,Customer_268,SMB,North,2023-03-31,51173.0,52.03,pending,2024-02-06
