customer_id,name,revenue,age,transactions,revenue_normalized,revenue_zscore,revenue_rank
885006,Customer_885006,1802.14,34,37,0.3442495292850557,6.199384414280312,1016
901985,Customer_901985,1802.13,35,8,0.3442475921865194,6.199340689740362,1017
449886,Customer_449886,1801.93,64,28,0.34420885021579284,6.198466198941351,1018
98679,Customer_98679,1801.5,70,38,0.34412555497873065,6.196586043723482,1019
787846,Customer_787846,1800.49,22,28,0.34392990802656154,6.1921698651884824,1020
753968,Customer_753968,1800.2,25,3,0.343873732169008,6.190901853529919,1021
666817,Customer_666817,1799.21,47,11,0.3436819594139115,6.1865731240748225,1022
191199,Customer_191199,1798.82,20,11,0.34360641257099467,6.184867867016752,1023
200274,Customer_200274,1798.66,57,4,0.34357541899441346,6.184168274377545,1024
947731,Customer_947731,1798.34,32,29,0.3435134318412509,6.182769089099129,1025
540968,Customer_540968,1798.27,49,23,0.34349987215149663,6.182463017319478,1026
44879,Customer_44879,1797.83,40,37,0.34341463981589815,6.180539137561656,1027
82744,Customer_82744,1797.36,70,21,0.3433235961846907,6.1784840841839825,1028
66893,Customer_66893,1797.23,47,3,0.34329841390371846,6.177915665164628,1029
727033,Customer_727033,1796.9,70,1,0.34323448965201964,6.176472755346262,1030
940218,Customer_940218,1795.46,61,20,0.3429555474627884,6.170176421593394,1031
275093,Customer_275093,1795.28,71,17,0.3429206796891344,6.169389379874284,1032
123393,Customer_123393,1795.07,60,22,0.34288000061987156,6.168471164535323,1033
376017,Customer_376017,1795.06,51,33,0.3428780635213352,6.168427439995375,1034
313557,Customer_313557,1794.93,41,31,0.34285288124036295,6.167859020976017,1035
306954,Customer_306954,1794.58,54,26,0.3427850827915915,6.166328662077752,1036
514181,Customer_514181,1794.31,34,36,0.3427327811311106,6.165148099499088,1037
130447,Customer_130447,1794.14,66,25,0.34269985045599305,6.16440478231993,1038
267903,Customer_267903,1793.9,29,1,0.34265336009112113,6.16335539336112,1039
945571,Customer_945571,1793.35,54,11,0.34254681967162304,6.1609505436638425,1040
776186,Customer_776186,1793.05,56,7,0.3424887067155332,6.159638807465328,1041
687583,Customer_687583,1792.7,18,39,0.34242090826676175,6.158108448567061,1042
69331,Customer_69331,1792.42,33,20,0.3423666695077446,6.156884161448449,1043
92506,Customer_92506,1792.16,73,28,0.3423163049458,6.155747323409736,1044
747724,Customer_747724,1792.04,43,31,0.34229305976336405,6.15522262893033,1045
174087,Customer_174087,1791.46,26,36,0.342180708048257,6.152686605613203,1046
746837,Customer_746837,1791.35,47,13,0.3421593999643574,6.152205635673748,1047
569306,Customer_569306,1791.18,63,1,0.34212646928923984,6.151462318494589,1048
954604,Customer_954604,1790.96,35,36,0.34208385312144063,6.150500378615679,1049
805153,Customer_805153,1790.87,50,38,0.3420664192346136,6.150106857756125,1050
624823,Customer_624823,1790.76,41,25,0.342045111150714,6.1496258878166685,1051
34910,Customer_34910,1790.67,60,33,0.3420276772638871,6.149232366957116,1052
979874,Customer_979874,1790.58,42,8,0.3420102433770601,6.1488388460975605,1053
894307,Customer_894307,1790.47,67,24,0.34198893529316055,6.148357876158105,1054
79460,Customer_79460,1790.45,49,15,0.34198506109608784,6.148270427078204,1055
681206,Customer_681206,1790.33,61,1,0.3419618159136519,6.147745732598799,1056
270339,Customer_270339,1790.15,18,16,0.341926948139998,6.146958690879691,1057
717084,Customer_717084,1788.99,55,12,0.34170224470978394,6.141886644245434,1058
657128,Customer_657128,1788.52,22,1,0.3416112010785765,6.139831590867763,1059
272691,Customer_272691,1788.16,34,1,0.3415414655312687,6.138257507429545,1060
697918,Customer_697918,1788.11,35,28,0.34153178003858703,6.138038884729792,1061
746969,Customer_746969,1787.37,63,34,0.34138843474689873,6.1348032687734575,1062
203745,Customer_203745,1786.9,49,1,0.3412973911156913,6.132748215395786,1063
682783,Customer_682783,1786.51,45,17,0.34122184427277447,6.131042958337717,1064
783976,Customer_783976,1786.26,58,30,0.3411734168093663,6.129949844838954,1065
311580,Customer_311580,1785.91,53,22,0.34110561836059483,6.128419485940688,1066
703490,Customer_703490,1785.79,31,36,0.3410823731781588,6.127894791461283,1067
362055,Customer_362055,1785.55,23,39,0.34103588281328695,6.12684540250247,1068
955666,Customer_955666,1785.24,55,14,0.3409758327586608,6.125489941764005,1069
904197,Customer_904197,1784.96,48,26,0.3409215939996436,6.124265654645393,1070
435573,Customer_435573,1784.88,61,20,0.340906097211353,6.12391585832579,1071
158649,Customer_158649,1784.65,55,8,0.34086154394501744,6.122910193906929,1072
821460,Customer_821460,1784.53,20,10,0.3408382987625815,6.122385499427522,1073
856849,Customer_856849,1784.03,36,26,0.34074144383576505,6.120199272429998,1074
414788,Customer_414788,1783.78,41,10,0.3406930163723568,6.119106158931236,1075
890336,Customer_890336,1783.54,68,31,0.34064652600748496,6.1180567699724255,1076
543181,Customer_543181,1783.1,40,29,0.3405612936718865,6.116132890214605,1077
435023,Customer_435023,1782.87,19,9,0.34051674040555097,6.115127225795743,1078
655677,Customer_655677,1782.82,24,27,0.3405070549128693,6.11490860309599,1079
274780,Customer_274780,1782.7,23,17,0.3404838097304334,6.114383908616585,1080
820937,Customer_820937,1782.38,41,23,0.3404218225772709,6.112984723338171,1081
230412,Customer_230412,1782.36,19,29,0.34041794838019823,6.112897274258268,1082
146069,Customer_146069,1782.34,59,7,0.3404140741831255,6.112809825178367,1083
9826,Customer_9826,1782.19,19,18,0.3403850177050807,6.112153957079111,1084
736145,Customer_736145,1782.13,54,28,0.3403733951138627,6.111891609839409,1085
662381,Customer_662381,1782.1,59,5,0.34036758381825366,6.111760436219557,1086
807628,Customer_807628,1782.09,22,14,0.34036564671971736,6.111716711679605,1087
501083,Customer_501083,1781.72,63,15,0.34029397407387324,6.110098903701438,1088
605807,Customer_605807,1781.59,23,26,0.3402687917929009,6.1095304846820815,1089
522303,Customer_522303,1781.43,65,26,0.3402377982163197,6.108830892042874,1090
385388,Customer_385388,1781.36,65,9,0.34022423852656536,6.10852482026322,1091
943538,Customer_943538,1781.35,51,39,0.34022230142802906,6.108481095723271,1092
308352,Customer_308352,1781.25,48,3,0.34020293044266575,6.108043850323766,1093
697809,Customer_697809,1781.13,70,10,0.34017968526022985,6.107519155844361,1094
934573,Customer_934573,1780.49,56,14,0.3400557109539048,6.10472078528753,1095
234067,Customer_234067,1779.36,44,10,0.3398368188192997,6.099779912273125,1096
719298,Customer_719298,1779.01,52,19,0.33976902037052825,6.098249553374859,1097
439985,Customer_439985,1778.92,67,6,0.3397515864837013,6.097856032515306,1098
613001,Customer_613001,1778.8,69,29,0.33972834130126534,6.097331338035898,1099
116253,Customer_116253,1778.27,27,26,0.33962567507883995,6.095013937418525,1100
191236,Customer_191236,1777.76,26,24,0.33952688305348716,6.0927839858810495,1101
725544,Customer_725544,1777.63,43,4,0.33950170077251496,6.092215566861695,1102
649956,Customer_649956,1777.42,39,38,0.33946102170325204,6.091297351522734,1103
311774,Customer_311774,1777.38,54,12,0.33945327330910674,6.0911224533629325,1104
78718,Customer_78718,1777.29,60,2,0.33943583942227973,6.090728932503378,1105
347896,Customer_347896,1777.23,39,36,0.3394242168310618,6.090466585263675,1106
2864,Customer_2864,1777.11,68,35,0.3394009716486258,6.089941890784268,1107
51554,Customer_51554,1776.09,72,11,0.33920338759792035,6.085481987709319,1108
936671,Customer_936671,1776.03,72,35,0.3391917650067024,6.085219640469616,1109
715575,Customer_715575,1775.95,55,7,0.3391762682184118,6.084869844150013,1110
263461,Customer_263461,1775.68,64,14,0.3391239665579309,6.083689281571351,1111
372624,Customer_372624,1775.68,21,36,0.3391239665579309,6.083689281571351,1112
662454,Customer_662454,1775.56,69,35,0.33910072137549496,6.083164587091945,1113
77691,Customer_77691,1775.55,60,6,0.3390987842769586,6.0831208625519935,1114
650774,Customer_650774,1775.48,68,4,0.3390852245872043,6.082814790772342,1115
165155,Customer_165155,1775.45,19,27,0.33907941329159536,6.082683617152489,1116
389652,Customer_389652,1775.29,29,34,0.3390484197150141,6.081984024513282,1117
59579,Customer_59579,1774.74,35,10,0.338941879295516,6.079579174816005,1118
68493,Customer_68493,1774.71,18,26,0.33893606799990705,6.079448001196155,1119
617038,Customer_617038,1774.69,44,30,0.3389321938028344,6.079360552116254,1120
897118,Customer_897118,1774.66,20,12,0.3389263825072254,6.079229378496402,1121
426163,Customer_426163,1774.48,52,5,0.3388915147335715,6.078442336777294,1122
757594,Customer_757594,1774.47,23,27,0.3388895776350352,6.078398612237343,1123
907612,Customer_907612,1773.53,29,38,0.33870749037262027,6.074288505481998,1124
478320,Customer_478320,1773.31,49,21,0.33866487420482105,6.073326565603088,1125
924231,Customer_924231,1773.27,70,28,0.33865712581067575,6.073151667443287,1126
338280,Customer_338280,1772.66,65,6,0.33853896279995976,6.070484470506306,1127
838911,Customer_838911,1771.73,35,2,0.3383588126360812,6.066418088290913,1128
143405,Customer_143405,1771.63,51,27,0.33833944165071794,6.065980842891409,1129
783780,Customer_783780,1771.6,64,15,0.3383336303551089,6.065849669271556,1130
125441,Customer_125441,1771.48,42,37,0.338310385172673,6.065324974792151,1131
636989,Customer_636989,1771.19,38,21,0.33825420931511946,6.064056963133588,1132
238266,Customer_238266,1771.09,55,24,0.33823483832975615,6.063619717734081,1133
298966,Customer_298966,1770.76,70,31,0.3381709140780573,6.062176807915716,1134
635424,Customer_635424,1770.45,46,7,0.33811086402343116,6.060821347177251,1135
625513,Customer_625513,1769.64,19,38,0.3379539590419886,6.057279659441263,1136
378900,Customer_378900,1769.6,67,7,0.33794621064784325,6.057104761281461,1137
216489,Customer_216489,1769.31,26,34,0.33789003479028973,6.055836749622897,1138
664524,Customer_664524,1769.09,73,12,0.3378474186224905,6.0548748097439855,1139
330599,Customer_330599,1768.88,45,13,0.33780673955322765,6.053956594405028,1140
30363,Customer_30363,1768.71,28,3,0.33777380887811004,6.053213277225869,1141
663158,Customer_663158,1768.32,63,10,0.3376982620351932,6.051508020167799,1142
271542,Customer_271542,1768.05,44,25,0.33764596037471234,6.050327457589137,1143
376384,Customer_376384,1768.0,51,14,0.33763627488203074,6.050108834889385,1144
557474,Customer_557474,1767.72,31,39,0.3375820361230135,6.048884547770771,1145
170235,Customer_170235,1767.38,25,13,0.3375161747727784,6.047397913412456,1146
356580,Customer_356580,1766.88,41,17,0.33741931984596196,6.045211686414932,1147
189308,Customer_189308,1766.76,19,9,0.337396074663526,6.044686991935525,1148
711954,Customer_711954,1766.46,38,10,0.3373379617074362,6.043375255737012,1149
709120,Customer_709120,1766.44,67,6,0.33733408751036353,6.043287806657111,1150
437755,Customer_437755,1765.91,71,24,0.3372314212879381,6.040970406039735,1151
922375,Customer_922375,1765.84,59,34,0.3372178615981838,6.040664334260081,1152
856448,Customer_856448,1765.79,60,22,0.33720817610550213,6.04044571156033,1153
575580,Customer_575580,1765.66,33,34,0.33718299382452993,6.039877292540973,1154
804430,Customer_804430,1765.62,39,12,0.3371752454303846,6.039702394381171,1155
469321,Customer_469321,1765.57,60,23,0.3371655599377029,6.039483771681418,1156
829820,Customer_829820,1765.55,19,31,0.33716168574063027,6.039396322601517,1157
57178,Customer_57178,1765.29,46,34,0.33711132117868575,6.038259484562806,1158
727472,Customer_727472,1763.82,30,29,0.33682656769384545,6.031831977190085,1159
10099,Customer_10099,1763.28,27,33,0.3367219643728837,6.02947085203276,1160
361062,Customer_361062,1763.27,50,31,0.3367200272743474,6.02942712749281,1161
243790,Customer_243790,1763.16,68,22,0.3366987191904478,6.028946157553354,1162
139633,Customer_139633,1763.03,70,13,0.33667353690947555,6.028377738533997,1163
748091,Customer_748091,1762.78,60,18,0.3366251094460673,6.027284625035236,1164
450905,Customer_450905,1762.54,49,2,0.33657861908119546,6.026235236076425,1165
824880,Customer_824880,1762.47,66,30,0.33656505939144116,6.025929164296771,1166
514357,Customer_514357,1762.07,39,28,0.336487575449988,6.0241801826987516,1167
338469,Customer_338469,1762.05,41,14,0.3364837012529153,6.024092733618851,1168
398175,Customer_398175,1761.74,59,26,0.33642365119828915,6.022737272880386,1169
57815,Customer_57815,1761.63,35,17,0.3364023431143896,6.022256302940932,1170
487556,Customer_487556,1761.48,33,26,0.33637328663634464,6.021600434841675,1171
393899,Customer_393899,1761.4,73,35,0.33635778984805403,6.021250638522071,1172
732476,Customer_732476,1761.33,27,1,0.3363442301582997,6.0209445667424175,1173
620292,Customer_620292,1761.24,39,36,0.33632679627147277,6.020551045882862,1174
718293,Customer_718293,1760.92,63,19,0.33626480911831025,6.019151860604448,1175
363358,Customer_363358,1760.86,48,16,0.33625318652709224,6.018889513364743,1176
689273,Customer_689273,1760.85,21,19,0.33625124942855594,6.018845788824795,1177
839259,Customer_839259,1760.61,42,38,0.3362047590636841,6.017796399865982,1178
534004,Customer_534004,1760.15,46,36,0.336115652531013,6.015785071028262,1179
189450,Customer_189450,1760.05,20,37,0.3360962815456497,6.015347825628756,1180
327886,Customer_327886,1759.89,74,20,0.3360652879690684,6.014648232989549,1181
771032,Customer_771032,1759.84,58,8,0.33605560247638677,6.014429610289795,1182
176704,Customer_176704,1759.82,45,3,0.3360517282793141,6.014342161209894,1183
761309,Customer_761309,1759.53,69,34,0.3359955524217606,6.013074149551331,1184
64294,Customer_64294,1759.52,36,31,0.3359936153232243,6.013030425011381,1185
190003,Customer_190003,1759.32,69,20,0.3359548733524977,6.0121559342123705,1186
605755,Customer_605755,1758.2,31,34,0.33573791831642896,6.007258785737918,1187
920681,Customer_920681,1758.15,66,11,0.3357282328237473,6.007040163038166,1188
463197,Customer_463197,1757.75,42,18,0.3356507488822942,6.005291181440147,1189
890212,Customer_890212,1757.59,30,4,0.3356197553057129,6.004591588800938,1190
772687,Customer_772687,1757.14,32,27,0.33553258587157814,6.002623984503168,1191
126665,Customer_126665,1756.94,41,9,0.3354938439008516,6.001749493704159,1192
215268,Customer_215268,1756.66,71,36,0.3354396051418344,6.000525206585545,1193
718492,Customer_718492,1756.65,72,16,0.33543766804329805,6.000481482045595,1194
716106,Customer_716106,1756.29,58,37,0.33536793249599023,5.998907398607377,1195
422015,Customer_422015,1756.25,50,34,0.3353601841018449,5.998732500447575,1196
181009,Customer_181009,1756.19,30,9,0.335348561510627,5.998470153207873,1197
795019,Customer_795019,1756.06,53,33,0.33532337922965466,5.997901734188516,1198
192808,Customer_192808,1756.05,52,24,0.33532144213111836,5.9978580096485645,1199
964383,Customer_964383,1755.84,60,15,0.33528076306185545,5.996939794309605,1200
192039,Customer_192039,1755.52,58,20,0.3352187759086929,5.995540609031191,1201
355725,Customer_355725,1755.24,44,25,0.33516453714967576,5.994316321912576,1202
718486,Customer_718486,1755.22,51,6,0.3351606629526031,5.994228872832676,1203
959854,Customer_959854,1754.84,68,22,0.3350870532082226,5.992567340314557,1204
883985,Customer_883985,1754.27,22,26,0.3349766385916519,5.990075041537381,1205
870220,Customer_870220,1753.6,53,29,0.3348468529897179,5.987145497360699,1206
727744,Customer_727744,1753.43,65,14,0.33481392231460033,5.986402180181541,1207
476019,Customer_476019,1753.0,29,17,0.3347306270775382,5.98452202496367,1208
269457,Customer_269457,1752.6,72,28,0.3346531431360851,5.982773043365651,1209
550156,Customer_550156,1752.47,27,18,0.3346279608551128,5.982204624346295,1210
413432,Customer_413432,1752.3,24,35,0.3345950301799952,5.9814613071671365,1211
765048,Customer_765048,1752.3,43,28,0.3345950301799952,5.9814613071671365,1212
319061,Customer_319061,1752.18,34,31,0.3345717849975593,5.980936612687731,1213
488702,Customer_488702,1752.04,55,28,0.3345446656180507,5.9803244691284245,1214
746869,Customer_746869,1751.54,73,31,0.33444781069123425,5.978138242130901,1215
270192,Customer_270192,1751.48,44,14,0.3344361881000163,5.9778758948911985,1216
79192,Customer_79192,1751.47,47,3,0.33443425100147994,5.977832170351247,1217
773983,Customer_773983,1751.44,63,33,0.334428439705871,5.9777009967313965,1218
377269,Customer_377269,1750.95,42,38,0.3343335218775909,5.975558494273822,1219
245473,Customer_245473,1750.93,40,37,0.33432964768051826,5.975471045193921,1220
393062,Customer_393062,1750.92,30,5,0.3343277105819819,5.975427320653972,1221
467184,Customer_467184,1750.74,67,20,0.334292842808328,5.974640278934862,1222
435598,Customer_435598,1750.68,74,18,0.33428122021711004,5.97437793169516,1223
169566,Customer_169566,1750.53,53,31,0.3342521637390651,5.973722063595902,1224
807780,Customer_807780,1750.17,62,28,0.3341824281917573,5.972147980157686,1225
3142,Customer_3142,1750.17,36,16,0.3341824281917573,5.972147980157686,1226
195749,Customer_195749,1750.16,37,30,0.33418049109322095,5.972104255617735,1227
328397,Customer_328397,1750.16,60,20,0.33418049109322095,5.972104255617735,1228
780064,Customer_780064,1750.08,61,24,0.3341649943049303,5.971754459298131,1229
406074,Customer_406074,1750.0,36,31,0.3341494975166397,5.971404662978528,1230
383612,Customer_383612,1749.93,34,25,0.3341359378268854,5.971098591198873,1231
824383,Customer_824383,1749.55,36,36,0.3340623280825049,5.9694370586807555,1232
877426,Customer_877426,1749.5,57,39,0.33405264258982326,5.969218435981004,1233
821607,Customer_821607,1749.49,51,13,0.33405070549128696,5.9691747114410525,1234
365801,Customer_365801,1749.21,36,28,0.3339964667322698,5.96795042432244,1235
402165,Customer_402165,1749.2,24,11,0.33399452963373344,5.967906699782489,1236
485116,Customer_485116,1748.78,59,35,0.33391317149520766,5.966070269104568,1237
701779,Customer_701779,1748.68,45,29,0.33389380050984435,5.965633023705064,1238
695883,Customer_695883,1748.62,65,22,0.33388217791862634,5.965370676465361,1239
11063,Customer_11063,1748.32,43,13,0.3338240649625365,5.964058940266846,1240
53229,Customer_53229,1747.52,40,4,0.3336690970796303,5.960560977070809,1241
760252,Customer_760252,1747.4,46,9,0.33364585189719437,5.960036282591404,1242
137780,Customer_137780,1747.36,20,37,0.333638103503049,5.9598613844316,1243
724494,Customer_724494,1746.62,41,7,0.3334947582113607,5.956625768475266,1244
419711,Customer_419711,1746.4,34,7,0.3334521420435615,5.955663828596356,1245
887974,Customer_887974,1745.99,48,27,0.333372721003572,5.953871122458386,1246
907316,Customer_907316,1745.71,20,36,0.33331848224455485,5.952646835339774,1247
702929,Customer_702929,1745.62,25,26,0.33330104835772784,5.9522533144802185,1248
73442,Customer_73442,1745.6,23,32,0.3332971741606552,5.952165865400318,1249
977595,Customer_977595,1745.55,26,1,0.3332874886679736,5.951947242700564,1250
12800,Customer_12800,1745.26,27,6,0.33323131281042007,5.950679231042001,1251
587290,Customer_587290,1744.9,18,26,0.33316157726311224,5.9491051476037855,1252
137604,Customer_137604,1744.74,22,11,0.333130583686531,5.948405554964576,1253
634547,Customer_634547,1744.67,25,28,0.33311702399677673,5.948099483184924,1254
615276,Customer_615276,1744.44,62,36,0.33307247073044116,5.947093818766063,1255
463265,Customer_463265,1744.27,43,13,0.33303954005532355,5.946350501586904,1256
989612,Customer_989612,1744.1,22,26,0.33300660938020593,5.945607184407746,1257
281682,Customer_281682,1743.92,27,25,0.3329717416065521,5.944820142688639,1258
679041,Customer_679041,1743.83,51,33,0.3329543077197251,5.944426621829083,1259
204780,Customer_204780,1743.59,18,13,0.3329078173548532,5.943377232870271,1260
532628,Customer_532628,1743.55,25,32,0.3329000689607079,5.943202334710469,1261
196471,Customer_196471,1743.4,20,37,0.332871012482663,5.942546466611214,1262
855039,Customer_855039,1743.17,44,17,0.3328264592163275,5.941540802192352,1263
674489,Customer_674489,1743.08,55,30,0.33280902532950046,5.941147281332798,1264
912582,Customer_912582,1742.67,46,12,0.33272960428951104,5.9393545751948285,1265
323741,Customer_323741,1742.63,65,28,0.33272185589536574,5.939179677035027,1266
572347,Customer_572347,1742.53,36,39,0.3327024849100024,5.938742431635521,1267
4320,Customer_4320,1742.51,40,32,0.3326986107129298,5.93865498255562,1268
317175,Customer_317175,1742.44,35,24,0.33268505102317547,5.938348910775968,1269
374839,Customer_374839,1742.12,28,19,0.33262306387001295,5.936949725497552,1270
647157,Customer_647157,1741.99,35,9,0.3325978815890407,5.936381306478196,1271
593782,Customer_593782,1741.52,49,38,0.33250683795783326,5.934326253100524,1272
789786,Customer_789786,1741.48,43,32,0.33249908956368796,5.934151354940722,1273
754708,Customer_754708,1740.63,54,18,0.33233443618810005,5.930434769044932,1274
553485,Customer_553485,1740.42,31,20,0.33229375711883713,5.929516553705971,1275
392573,Customer_392573,1740.26,21,13,0.33226276354225587,5.9288169610667625,1276
368184,Customer_368184,1739.94,63,12,0.3322007763890934,5.927417775788348,1277
88379,Customer_88379,1739.39,41,17,0.33209423596959536,5.925012926091072,1278
431714,Customer_431714,1739.36,70,11,0.3320884246739863,5.92488175247122,1279
861731,Customer_861731,1739.35,64,11,0.33208648757545,5.92483802793127,1280
353295,Customer_353295,1739.3,46,23,0.33207680208276835,5.924619405231517,1281
365143,Customer_365143,1739.16,49,18,0.3320496827032598,5.924007261672211,1282
325672,Customer_325672,1738.51,43,32,0.33192377129839845,5.921165166575429,1283
490204,Customer_490204,1738.48,26,7,0.33191796000278945,5.921033992955579,1284
944025,Customer_944025,1738.11,26,6,0.33184628735694527,5.91941618497741,1285
847423,Customer_847423,1737.84,70,19,0.3317939856964644,5.918235622398747,1286
755087,Customer_755087,1737.65,22,21,0.3317571808242742,5.91740485613969,1287
918834,Customer_918834,1737.64,48,22,0.3317552437257379,5.917361131599739,1288
970067,Customer_970067,1737.13,27,33,0.33165645170038516,5.915131180062265,1289
817065,Customer_817065,1736.87,72,20,0.33160608713844053,5.9139943420235515,1290
960250,Customer_960250,1736.63,43,31,0.3315595967735687,5.912944953064741,1291
422515,Customer_422515,1736.45,27,35,0.3315247289999148,5.9121579113456315,1292
383076,Customer_383076,1736.2,43,8,0.3314763015365066,5.911064797846869,1293
478414,Customer_478414,1735.98,72,34,0.3314336853687074,5.91010285796796,1294
642631,Customer_642631,1735.93,49,8,0.3314239998760257,5.909884235268207,1295
77000,Customer_77000,1735.61,69,8,0.3313620127228632,5.908485049989791,1296
928289,Customer_928289,1735.56,33,36,0.33135232723018154,5.908266427290039,1297
673459,Customer_673459,1735.49,41,25,0.3313387675404273,5.907960355510386,1298
911128,Customer_911128,1735.42,29,4,0.331325207850673,5.907654283730733,1299
616773,Customer_616773,1734.66,30,36,0.33117798836191203,5.904331218694496,1300
667901,Customer_667901,1734.46,62,13,0.33113924639118547,5.903456727895487,1301
424856,Customer_424856,1734.31,50,22,0.3311101899131405,5.90280085979623,1302
68813,Customer_68813,1733.89,61,16,0.33102883177461473,5.90096442911831,1303
975313,Customer_975313,1733.85,62,26,0.3310210833804694,5.900789530958508,1304
948406,Customer_948406,1733.69,36,9,0.33099008980388817,5.900089938319301,1305
579494,Customer_579494,1732.98,49,11,0.33085255580780887,5.8969854959828165,1306
363667,Customer_363667,1732.89,44,2,0.3308351219209819,5.896591975123262,1307
727427,Customer_727427,1732.76,19,23,0.33080993964000965,5.896023556103906,1308
390040,Customer_390040,1732.67,28,26,0.3307925057531827,5.895630035244352,1309
297941,Customer_297941,1732.66,65,21,0.33079056865464634,5.895586310704401,1310
684624,Customer_684624,1732.43,72,25,0.33074601538831083,5.89458064628554,1311
594245,Customer_594245,1732.34,71,21,0.3307285815014838,5.894187125425985,1312
271009,Customer_271009,1732.12,45,13,0.3306859653336846,5.893225185547076,1313
659444,Customer_659444,1731.85,74,5,0.33063366367320374,5.892044622968412,1314
463057,Customer_463057,1731.38,66,38,0.33054262004199636,5.889989569590741,1315
93651,Customer_93651,1731.18,32,7,0.33050387807126974,5.889115078791731,1316
213531,Customer_213531,1730.72,27,3,0.33041477153859866,5.887103749954008,1317
714332,Customer_714332,1730.44,71,9,0.33036053277958144,5.885879462835396,1318
562727,Customer_562727,1730.15,52,37,0.330304356922028,5.884611451176832,1319
526912,Customer_526912,1730.07,46,25,0.3302888601337373,5.884261654857227,1320
678705,Customer_678705,1729.98,62,5,0.33027142624691036,5.883868133997674,1321
651143,Customer_651143,1729.36,21,18,0.33015132613765796,5.881157212520743,1322
21445,Customer_21445,1729.13,36,30,0.33010677287132245,5.880151548101884,1323
974874,Customer_974874,1729.01,50,11,0.3300835276888865,5.879626853622477,1324
109185,Customer_109185,1728.87,55,1,0.3300564083093779,5.879014710063171,1325
254578,Customer_254578,1728.59,57,37,0.3300021695503607,5.877790422944557,1326
255092,Customer_255092,1728.12,66,4,0.3299111259191533,5.875735369566885,1327
448044,Customer_448044,1728.03,50,36,0.3298936920323263,5.87534184870733,1328
413426,Customer_413426,1727.82,19,18,0.3298530129630634,5.8744236333683695,1329
88912,Customer_88912,1727.79,43,8,0.32984720166745446,5.87429245974852,1330
812986,Customer_812986,1727.76,23,16,0.32984139037184546,5.874161286128667,1331
397257,Customer_397257,1727.67,61,33,0.3298239564850185,5.873767765269114,1332
468582,Customer_468582,1727.5,68,18,0.32979102580990094,5.873024448089955,1333
328700,Customer_328700,1727.12,31,39,0.3297174160655204,5.871362915571837,1334
512837,Customer_512837,1727.11,58,24,0.3297154789669841,5.871319191031886,1335
207686,Customer_207686,1727.09,57,35,0.32971160476991146,5.871231741951985,1336
86622,Customer_86622,1727.02,66,19,0.32969804508015715,5.8709256701723325,1337
734664,Customer_734664,1726.72,53,14,0.32963993212406734,5.869613933973818,1338
533884,Customer_533884,1726.42,63,36,0.32958181916797746,5.8683021977753045,1339
966089,Customer_966089,1726.14,41,25,0.3295275804089603,5.867077910656691,1340
298156,Customer_298156,1725.87,65,16,0.32947527874847937,5.865897348078027,1341
652720,Customer_652720,1725.87,29,27,0.32947527874847937,5.865897348078027,1342
312079,Customer_312079,1725.85,44,4,0.3294714045514067,5.865809898998127,1343
804941,Customer_804941,1725.56,51,2,0.3294152286938532,5.864541887339563,1344
407482,Customer_407482,1725.54,69,26,0.32941135449678055,5.864454438259663,1345
542568,Customer_542568,1725.49,62,20,0.3294016690040989,5.864235815559909,1346
249789,Customer_249789,1724.11,28,39,0.3291343494060856,5.858201829046743,1347
399059,Customer_399059,1724.09,67,27,0.32913047520901295,5.858114379966842,1348
392068,Customer_392068,1723.9,70,10,0.32909367033682274,5.857283613707785,1349
995636,Customer_995636,1723.69,58,33,0.3290529912675598,5.856365398368824,1350
223485,Customer_223485,1723.51,68,27,0.3290181234939059,5.855578356649715,1351
917286,Customer_917286,1723.24,55,22,0.32896582183342504,5.854397794071052,1352
481962,Customer_481962,1722.94,51,2,0.3289077088773352,5.853086057872539,1353
281030,Customer_281030,1722.4,60,2,0.3288031055563735,5.850724932715213,1354
249452,Customer_249452,1722.19,40,5,0.32876242648711057,5.849806717376253,1355
618564,Customer_618564,1721.89,71,13,0.32870431353102075,5.848494981177738,1356
716462,Customer_716462,1721.89,38,34,0.32870431353102075,5.848494981177738,1357
874340,Customer_874340,1721.31,49,16,0.32859196181591366,5.845958957860611,1358
982600,Customer_982600,1721.3,24,29,0.32859002471737736,5.845915233320659,1359
403775,Customer_403775,1721.24,60,21,0.32857840212615935,5.8456528860809565,1360
74049,Customer_74049,1721.19,33,28,0.32856871663347775,5.845434263381206,1361
926279,Customer_926279,1721.19,71,25,0.32856871663347775,5.845434263381206,1362
426027,Customer_426027,1720.89,33,28,0.3285106036773879,5.84412252718269,1363
990833,Customer_990833,1720.78,74,39,0.3284892955934883,5.8436415572432345,1364
245551,Customer_245551,1720.72,22,10,0.3284776730022703,5.8433792100035316,1365
111930,Customer_111930,1720.59,38,30,0.328452490721298,5.842810790984175,1366
180000,Customer_180000,1720.49,28,25,0.32843311973593475,5.842373545584671,1367
246114,Customer_246114,1720.24,27,1,0.32838469227252653,5.841280432085909,1368
358762,Customer_358762,1720.1,48,35,0.3283575728930179,5.840668288526603,1369
969985,Customer_969985,1720.04,74,19,0.32834595030179997,5.8404059412869005,1370
382898,Customer_382898,1719.55,55,4,0.3282510324735199,5.838263438829326,1371
990033,Customer_990033,1719.5,41,6,0.32824134698083823,5.838044816129575,1372
